2021-01-29 21:01:00  INFO  #####I2105#####铁矿石2102,1187.5,1187.5,1187.5,1187.5,1301.5,1065.5,0.0#####铁矿石2103,1099.0,1100.0,1097.0,1098.5,1198.0,981.0,3040.0#####铁矿石2104,1039.5,1039.5,1038.0,1038.5,1135.0,929.0,14.0#####铁矿石2105,995.0,995.0,990.0,992.0,1083.5,886.5,8119.0#####铁矿石2106,966.5,975.5,966.5,975.5,1063.0,870.0,2121.0#####铁矿石2107,954.5,954.5,954.5,954.5,1037.5,849.5,0.0#####铁矿石2108,929.5,929.5,929.5,929.5,1017.5,832.5,0.0#####铁矿石2109,918.0,920.0,916.5,917.5,1001.0,819.0,891.0#####铁矿石2110,906.0,906.0,906.0,906.0,983.0,805.0,1.0#####铁矿石2111,890.0,890.0,890.0,890.0,969.5,793.5,1.0#####铁矿石2112,879.0,879.0,879.0,879.0,963.5,788.5,0.0#####铁矿石2201,867.0,868.5,867.0,868.5,947.5,775.5,13.0#####
2021-01-29 21:02:00  INFO  #####I2105#####铁矿石2102,1187.5,1187.5,1187.5,1187.5,1301.5,1065.5,0.0#####铁矿石2103,1098.5,1099.0,1098.0,1098.0,1198.0,981.0,23.0#####铁矿石2104,1038.5,1039.5,1038.0,1039.0,1135.0,929.0,10.0#####铁矿石2105,991.5,993.5,991.0,993.0,1083.5,886.5,3458.0#####铁矿石2106,975.5,975.5,975.5,975.5,1063.0,870.0,1.0#####铁矿石2107,954.5,954.5,954.5,954.5,1037.5,849.5,0.0#####铁矿石2108,929.5,929.5,929.5,929.5,1017.5,832.5,0.0#####铁矿石2109,917.0,919.0,917.0,917.5,1001.0,819.0,218.0#####铁矿石2110,906.0,906.0,906.0,906.0,983.0,805.0,0.0#####铁矿石2111,890.0,890.0,890.0,890.0,969.5,793.5,0.0#####铁矿石2112,879.0,879.0,879.0,879.0,963.5,788.5,0.0#####铁矿石2201,868.5,868.5,868.5,868.5,947.5,775.5,6.0#####
2021-01-29 21:03:00  INFO  #####I2105#####铁矿石2102,1187.5,1187.5,1187.5,1187.5,1301.5,1065.5,0.0#####铁矿石2103,1098.0,1105.5,1098.0,1102.0,1198.0,981.0,85.0#####铁矿石2104,1039.0,1046.5,1039.0,1045.5,1135.0,929.0,35.0#####铁矿石2105,993.0,999.5,992.5,998.5,1083.5,886.5,7155.0#####铁矿石2106,975.5,976.0,975.5,976.0,1063.0,870.0,1.0#####铁矿石2107,957.0,957.0,957.0,957.0,1037.5,849.5,1.0#####铁矿石2108,929.5,929.5,929.5,929.5,1017.5,832.5,0.0#####铁矿石2109,917.5,924.5,917.5,923.5,1001.0,819.0,709.0#####铁矿石2110,906.0,906.0,906.0,906.0,983.0,805.0,0.0#####铁矿石2111,890.0,890.0,890.0,890.0,969.5,793.5,0.0#####铁矿石2112,879.0,879.0,879.0,879.0,963.5,788.5,0.0#####铁矿石2201,869.0,872.0,868.0,872.0,947.5,775.5,49.0#####
2021-01-29 21:04:00  INFO  #####I2105#####铁矿石2102,1187.5,1187.5,1187.5,1187.5,1301.5,1065.5,0.0#####铁矿石2103,1103.0,1104.0,1102.0,1104.0,1198.0,981.0,21.0#####铁矿石2104,1045.5,1045.5,1044.0,1045.0,1135.0,929.0,10.0#####铁矿石2105,999.0,999.5,997.0,999.0,1083.5,886.5,3752.0#####铁矿石2106,976.0,976.0,976.0,976.0,1063.0,870.0,0.0#####铁矿石2107,957.0,957.0,957.0,957.0,1037.5,849.5,0.0#####铁矿石2108,929.5,929.5,929.5,929.5,1017.5,832.5,0.0#####铁矿石2109,923.5,924.5,922.0,924.0,1001.0,819.0,471.0#####铁矿石2110,906.0,906.0,906.0,906.0,983.0,805.0,0.0#####铁矿石2111,890.0,890.0,890.0,890.0,969.5,793.5,0.0#####铁矿石2112,879.0,879.0,879.0,879.0,963.5,788.5,0.0#####铁矿石2201,872.5,873.5,871.5,873.5,947.5,775.5,16.0#####
2021-01-29 21:05:00  INFO  #####I2105#####铁矿石2102,1187.5,1187.5,1187.5,1187.5,1301.5,1065.5,0.0#####铁矿石2103,1104.0,1112.5,1103.5,1109.5,1198.0,981.0,94.0#####铁矿石2104,1045.0,1054.5,1045.0,1049.5,1135.0,929.0,105.0#####铁矿石2105,999.0,1008.0,999.0,1003.5,1083.5,886.5,10770.0#####铁矿石2106,976.0,984.0,976.0,981.0,1063.0,870.0,11.0#####铁矿石2107,957.0,965.5,957.0,965.5,1037.5,849.5,12.0#####铁矿石2108,929.5,929.5,929.5,929.5,1017.5,832.5,0.0#####铁矿石2109,924.5,930.5,924.5,928.0,1001.0,819.0,1358.0#####铁矿石2110,906.0,906.0,906.0,906.0,983.0,805.0,0.0#####铁矿石2111,890.0,900.0,890.0,900.0,969.5,793.5,2.0#####铁矿石2112,879.0,879.0,879.0,879.0,963.5,788.5,0.0#####铁矿石2201,873.5,878.0,873.5,877.5,947.5,775.5,37.0#####
2021-01-29 21:06:00  INFO  #####I2105#####铁矿石2102,1187.5,1187.5,1187.5,1187.5,1301.5,1065.5,0.0#####铁矿石2103,1109.5,1110.0,1108.0,1109.0,1198.0,981.0,28.0#####铁矿石2104,1049.5,1050.0,1048.0,1049.0,1135.0,929.0,12.0#####铁矿石2105,1003.5,1004.0,1001.0,1003.5,1083.5,886.5,3458.0#####铁矿石2106,981.0,981.0,979.0,981.0,1063.0,870.0,2.0#####铁矿石2107,965.5,965.5,965.5,965.5,1037.5,849.5,0.0#####铁矿石2108,929.5,929.5,929.5,929.5,1017.5,832.5,0.0#####铁矿石2109,928.0,928.0,925.5,927.0,1001.0,819.0,2100.0#####铁矿石2110,906.0,906.0,906.0,906.0,983.0,805.0,0.0#####铁矿石2111,900.0,900.0,900.0,900.0,969.5,793.5,0.0#####铁矿石2112,879.0,879.0,879.0,879.0,963.5,788.5,0.0#####铁矿石2201,877.0,877.0,874.5,875.0,947.5,775.5,26.0#####
2021-01-29 21:07:00  INFO  #####I2105#####铁矿石2102,1187.5,1187.5,1187.5,1187.5,1301.5,1065.5,0.0#####铁矿石2103,1110.0,1110.5,1108.0,1108.0,1198.0,981.0,28.0#####铁矿石2104,1050.0,1050.0,1048.5,1048.5,1135.0,929.0,12.0#####铁矿石2105,1003.5,1004.0,1001.0,1001.0,1083.5,886.5,2223.0#####铁矿石2106,981.0,981.0,981.0,981.0,1063.0,870.0,0.0#####铁矿石2107,965.5,965.5,965.5,965.5,1037.5,849.5,0.0#####铁矿石2108,929.5,929.5,929.5,929.5,1017.5,832.5,0.0#####铁矿石2109,927.0,928.0,924.5,926.0,1001.0,819.0,927.0#####铁矿石2110,906.0,906.0,906.0,906.0,983.0,805.0,0.0#####铁矿石2111,900.0,903.5,900.0,903.5,969.5,793.5,1.0#####铁矿石2112,879.0,879.0,879.0,879.0,963.5,788.5,0.0#####铁矿石2201,875.0,877.0,873.5,873.5,947.5,775.5,17.0#####
2021-01-29 21:08:00  INFO  #####I2105#####铁矿石2102,1187.5,1187.5,1187.5,1187.5,1301.5,1065.5,0.0#####铁矿石2103,1108.0,1108.0,1106.0,1106.0,1198.0,981.0,40.0#####铁矿石2104,1047.5,1047.5,1046.5,1046.5,1135.0,929.0,4.0#####铁矿石2105,1001.0,1001.5,999.5,1000.0,1083.5,886.5,3130.0#####铁矿石2106,981.0,981.0,979.5,979.5,1063.0,870.0,1.0#####铁矿石2107,965.5,965.5,965.5,965.5,1037.5,849.5,0.0#####铁矿石2108,929.5,929.5,929.5,929.5,1017.5,832.5,0.0#####铁矿石2109,926.0,926.0,924.5,924.5,1001.0,819.0,274.0#####铁矿石2110,906.0,906.0,906.0,906.0,983.0,805.0,0.0#####铁矿石2111,903.5,903.5,903.5,903.5,969.5,793.5,0.0#####铁矿石2112,879.0,879.0,879.0,879.0,963.5,788.5,0.0#####铁矿石2201,873.5,875.5,873.5,875.5,947.5,775.5,1.0#####
2021-01-29 21:09:00  INFO  #####I2105#####铁矿石2102,1187.5,1187.5,1187.5,1187.5,1301.5,1065.5,0.0#####铁矿石2103,1106.0,1107.0,1105.5,1105.5,1198.0,981.0,44.0#####铁矿石2104,1045.5,1045.5,1044.5,1045.0,1135.0,929.0,11.0#####铁矿石2105,1000.0,1000.5,998.5,999.0,1083.5,886.5,1924.0#####铁矿石2106,979.5,979.5,978.0,979.5,1063.0,870.0,6.0#####铁矿石2107,965.5,965.5,965.5,965.5,1037.5,849.5,0.0#####铁矿石2108,929.5,929.5,929.5,929.5,1017.5,832.5,0.0#####铁矿石2109,924.5,925.5,924.0,924.0,1001.0,819.0,195.0#####铁矿石2110,906.0,906.0,906.0,906.0,983.0,805.0,0.0#####铁矿石2111,903.5,903.5,903.5,903.5,969.5,793.5,0.0#####铁矿石2112,879.0,879.0,879.0,879.0,963.5,788.5,0.0#####铁矿石2201,875.5,875.5,875.0,875.0,947.5,775.5,1.0#####
2021-01-29 21:10:00  INFO  #####I2105#####铁矿石2102,1187.5,1187.5,1187.5,1187.5,1301.5,1065.5,0.0#####铁矿石2103,1106.0,1106.5,1106.0,1106.5,1198.0,981.0,32.0#####铁矿石2104,1045.0,1046.0,1045.0,1046.0,1135.0,929.0,10.0#####铁矿石2105,999.5,1001.0,999.0,1000.5,1083.5,886.5,1411.0#####铁矿石2106,979.5,979.5,979.0,979.0,1063.0,870.0,25.0#####铁矿石2107,965.5,965.5,960.5,960.5,1037.5,849.5,4.0#####铁矿石2108,929.5,929.5,929.5,929.5,1017.5,832.5,0.0#####铁矿石2109,924.0,925.5,924.0,925.5,1001.0,819.0,159.0#####铁矿石2110,906.0,906.0,906.0,906.0,983.0,805.0,0.0#####铁矿石2111,903.5,903.5,903.5,903.5,969.5,793.5,0.0#####铁矿石2112,879.0,879.0,879.0,879.0,963.5,788.5,0.0#####铁矿石2201,875.0,875.0,875.0,875.0,947.5,775.5,0.0#####
